Ticker,Last,Change %,Change,Rating,Volume,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector
FUV,14.89,-0.73333333,-0.11,Buy,1852636,506141460,,-0.6421,95,Consumer Durables
GABC,32.14,2.61813538,0.82,Sell,13153,850667753,14.56947481,2.1497,821,Finance
GAIN,10.24,0.78740157,0.08,Buy,91063,340019200,,-0.5311,70,Finance
GAN,19.37,7.67092829,1.38,Strong Buy,1457501,542887660,,,136,Technology Services
GATO,9.45,0,0,Buy,128761,558250509,,,,Non-Energy Minerals
GBIO,33.195,-0.96957041,-0.325,Sell,81926,1548534285,,-1.5824,85,Health Technology
GBL,18.53,6.12829324,1.07,Buy,59761,508762404,7.37393361,2.3745,189,Finance
GBLI,27.57,1.17431193,0.32,Buy,12122,396348140,13.80445795,2.0166,412,Finance
GBX,37.24,1.94360799,0.71,Buy,93588,1222697725,24.95389029,1.4987,10600,Producer Manufacturing
GCI,2.6558,9.29218107,0.2258,Buy,1205231,366281145,,-5.2234,21255,Consumer Services
GCMG,13.5,-1.17130307,-0.16,Strong Buy,675662,538851150,73.16550616,0.1867,497,Finance
GCO,28.23,1.36445242,0.38,Buy,91258,423376904,,-7.851,22050,Distribution Services
GCP,23.09,-0.51701853,-0.12,Sell,49320,1689838479,16.19452972,1.4335,2000,Process Industries
GDEN,19.82,2.16494845,0.42,Buy,72725,558537510,,-4.4895,8000,Consumer Services
GDYN,12.31,0.65412919,0.08,Strong Buy,71762,626084138,,-0.3409,2,Finance
GEL,6.655,1.44817073,0.095,Buy,375418,815763225,,-3.1318,2200,Industrial Services
GEO,8.785,2.38927739,0.205,Sell,1507275,1040880000.0000002,7.39081747,1.1639,22000,Finance
GERN,1.66,2.4691358,0.04,Sell,2782918,516935880,,-0.3539,46,Health Technology
GES,20.3,7.9787234,1.5,Buy,491952,1291585470,,-1.081,15800,Consumer Non-Durables
GEVO,2.92,1.74216028,0.05,Buy,13399402,349158244,,-1.6279,57,Process Industries
GFF,20.205,0.82335329,0.165,Neutral,93268,1136877588,17.05531915,1.2403,7400,Producer Manufacturing
GGAL,8.74,3.43195266,0.29,Buy,259159,967981000,1.98968659,4.2469,,Finance
GHG,12.79,-0.62160062,-0.08,Sell,8318,878853000,36.86622744,0.3491,2657,Consumer Services
GHIV,12.0295,8.08176101,0.8995,Buy,12995415,637500000,,-0.0922,3,Finance
GHIVU,13.02,7.60330579,0.92,Buy,133832,642813000,,,3,Finance
GHLD,17.0242,3.74283973,0.6142,Strong Buy,46091,1017600322,,,,Finance
GIII,22.99,2.81753131,0.63,Buy,272835,1111766513,32.54730713,0.7061,8100,Consumer Non-Durables
GILT,6.08,0.330033,0.02,Sell,246857,338130807,,-0.0631,864,Electronic Technology
GLDD,12.645,0.91779729,0.115,Buy,199466,821551973,11.51125402,1.1083,385,Industrial Services
GLDG,2.27,2.25225225,0.05,Buy,311500,336911130,,-0.04697034,20,Non-Energy Minerals
GLNG,9.3,5.92255125,0.52,Buy,901935,1013091180,,-2.6308,,Transportation
GLOG,3.71,3.05555556,0.11,Buy,605345,354032400,,-1.6459,163,Transportation
GLP,17,0.47281324,0.08,Buy,71428,579047055,6.50219045,2.6282,2540,Distribution Services
GLSI,40.9961,8.31202114,3.1461,Buy,1163842,497155680,,,,Health Technology
GLT,16.81,-0.17814727,-0.03,Buy,131319,745600879,,-0.7558,2557,Process Industries
GLTO,13.71,-0.65217391,-0.09,Strong Sell,10695,346325568,,,21,Health Technology
GLUU,9.765,2.03761755,0.195,Buy,1331427,1677840490,289.12386707,0.0416,715,Technology Services
GMDA,9.565,3.62946912,0.335,Buy,643802,474753186,,-1.3535,83,Health Technology
GME,21.1499,8.68396711,1.6899,Buy,23265623,1477241460,,-4.249,14000,Retail Trade
GMRE,13.77,-0.7925072,-0.11,Sell,194010,668854000,,-0.154,,Finance
GMS,30.04,0.13333333,0.04,Buy,146612,1284060894,52.77044855,0.5857,5913,Distribution Services
GNK,7.3,1.81311018,0.13,Sell,245673,304735122,,-3.7912,1255,Transportation
GNL,16.77,-0.41567696,-0.07,Sell,175251,1506890000,106.78503488,0.1593,1,Finance
GNMK,15.0599,-2.08127438,-0.3201,Buy,309257,1080111088,,-0.4059,437,Health Technology
GNTY,30.77,0.522705,0.16,Buy,1858,337657672,13.90731486,2.2058,467,Finance
GNUS,1.6199,3.17834395,0.0499,Buy,16081605,414134450,,-5.2976,20,Consumer Services
GOEV,19.36,2.48808894,0.47,,7568073,727116354,,-0.0395,3,Finance
GOGL,4.6,1.99556541,0.09,Buy,59740,659078800,,-0.8512,37,Transportation
GOGO,9.82,0.20408163,0.02,Sell,766134,839710530,,-3.3404,1115,Communications
GOL,9.4,5.14541387,0.46,Buy,785944,1216730000,,-11.558,16113,Transportation
GOOD,17.725,-0.75587906,-0.135,Sell,129893,630181000,,-0.2368,70,Finance
GOSS,10.37,-2.35404896,-0.25,Neutral,378351,785853765,,-3.5705,171,Health Technology
GPMT,10.26,4.26829268,0.42,Buy,681489,543218000,,-0.8333,,Finance
GPRE,13.75,4.64231355,0.61,Sell,190045,492441123,,-2.8368,820,Process Industries
GPRK,12.8,2.64635124,0.33,Buy,82657,775065600,,-1.8779,439,Energy Minerals
GPRO,8.605,-0.97813579,-0.085,Buy,1282813,1297196737,,-0.0982,926,Consumer Durables
GRAY,27.71,-16.43546441,-5.45,Buy,124326,581336403,,,29,Health Technology
GRBK,23.38,-2.09380235,-0.5,Strong Buy,209655,1181489556,12.07951844,1.9842,460,Consumer Durables
GRC,32.35,0.62208398,0.2,Sell,16165,844399700,31.38422491,1.0244,1200,Producer Manufacturing
GRIF,64.91,5.82001956,3.57,Buy,21506,367215343,,-0.831,32,Finance
GRPN,38.36,5.26893524,1.92,Buy,477283,1107848315,,-7.8957,6345,Commercial Services
GRVY,209.22,-3.56303296,-7.73,Buy,96695,1507560000,37.65970004,5.7608,,Consumer Services
GSAH,10.71,0,0,Buy,998573,1005000000,,,,Finance
GSAH.U,11.25,0,0,Buy,74593,1054690000,,,,Finance
GSAT,0.3878,0.96329081,0.0037,Buy,5760314,636143911,,-0.0803,336,Communications
GSBC,49.365,2.41701245,1.165,Buy,16603,683423870,11.56041637,4.1964,1191,Finance
GSBD,19.075,0.02621919,0.005,Buy,140853,1934730370,62.38141969,0.3057,,Finance
GSKY,4.64,4.85875706,0.215,Buy,489484,354955107,88.85542169,0.0555,1174,Finance
GSS,3.77,0.53333333,0.02,Sell,154122,419453970,,-1.1022,,Non-Energy Minerals
GTH,13.14,-0.97965335,-0.13,Buy,285553,1172560000,,-4.9937,,Health Services
GTHX,20.0572,-1.68039216,-0.3428,Buy,451812,763581213,,-2.8998,104,Health Technology
GTN,17.33,3.95920816,0.66,Buy,210481,1666470303,7.15819306,2.3531,6912,Consumer Services
GTN.A,16.05,3.21543408,0.5,Buy,874,1543384211,6.67725867,2.3531,6912,Consumer Services
GTS,21.75,2.30479774,0.49,Buy,23860,509606850,9.14211997,2.3385,4074,Health Services
GTY,28.21,-2.38754325,-0.69,Sell,100213,1237100000,25.01298252,1.1562,31,Finance
GVA,27.32,1.78837556,0.48,Buy,119812,1276029300,,,,Industrial Services
GWB,20.105,7.51336898,1.405,Buy,143013,1106895764,,-12.1795,1700,Finance
GWRS,14.9581,3.3731859,0.4881,Buy,10722,337854117,295.91002045,0.0489,74,Utilities
GXGX,12.0389,6.06960352,0.6889,Buy,2187363,432507813,254.48430493,0.0446,4,Finance
GXGXU,13.085,4.89398373,0.6105,Strong Buy,24370,448302000,,,4,Finance
HA,18.17,5.4556007,0.94,Sell,766834,837727377,,-6.5056,7437,Transportation
HAFC,11.58,6.04395604,0.66,Buy,202152,355269861,10.82581541,1.0088,633,Finance
HARP,17.82,3.48432056,0.6,Buy,204154,448469901,,-2.1245,61,Health Technology
HAYN,24.93,2.9739777,0.72,Buy,36727,314676432,,-0.5298,1054,Non-Energy Minerals
HBM,6.79,2.72314675,0.18,Buy,669568,1774036880,,-0.59644395,2236,Non-Energy Minerals
HBNC,15.365,4.52380952,0.665,Buy,49220,674225419,10.01089621,1.4708,839,Finance
HBT,15.16,0.0660066,0.01,Buy,23050,416252668,10.14735432,1.4935,747,Finance
HCAT,44.555,2.51955821,1.095,Strong Buy,220971,1891183250,,-2.253,900,Technology Services
HCC,20.42,1.18929633,0.24,Buy,316376,1045222204,55.36351166,0.3671,1417,Energy Minerals
HCCI,20.24,0,0,Buy,21463,485618320,107.94666667,0.1906,1322,Industrial Services
HCI,51.47,0.88200706,0.45,Sell,14250,409439768,13.90910826,4.0289,413,Finance
HCKT,14.07,0.28510335,0.04,Sell,18761,421562526,69.24975321,0.2298,1143,Commercial Services
HEAR,25.63,-1.80076628,-0.47,Buy,306220,389258188,10.06905598,2.9219,245,Consumer Durables
HEES,30.32,2.50169033,0.74,Buy,84009,1094391304,289.14956012,0.1067,2432,Finance
HEP,13.98,-0.21413276,-0.03,Sell,230623,1474051200,8.96295822,1.5631,,Industrial Services
HESM,20.38,-1.11596312,-0.23,Buy,57680,367416754,11.19439466,1.8444,176,Energy Minerals
HEXO,4.2322,3.73039216,0.1522,Buy,5191376,517970060,,-4.8289,798,Process Industries
HFFG,8.2791,-0.8491018,-0.0709,Buy,36995,429796230,,-6.582,1000,Distribution Services
HFWA,22.83,1.73796791,0.39,Sell,24961,819832149,20.60606061,1.0953,884,Finance
HGEN,20.48,-1.49110149,-0.31,Buy,915973,1056997525,,-1.6869,2,Health Technology
HHR,31.101,0.91174562,0.281,Strong Buy,143704,1550800000,66.19415808,0.4795,199,Technology Services
HIBB,48.375,2.35928904,1.115,Strong Buy,220658,803992588,14.47561872,3.3901,10200,Retail Trade
HIFS,216.25,0.39461467,0.85,Sell,18703,455422500,10.41586074,21.109,90,Finance
HIMX,6.89,0.87847731,0.06,Buy,1289546,1176020000,83.39438339,0.0822,1975,Electronic Technology
HKIB,6.56,-0.60606061,-0.04,Sell,3104,411363000,,,40,Finance
HLG,66,0.16694491,0.11,Buy,1347,1698520000,32.16502909,2.0457,4164,Consumer Services
HLIO,52.4025,0.87102984,0.4525,Buy,17627,1682743840,74.15072795,0.7006,1960,Producer Manufacturing
HLIT,7.12,0.56497175,0.04,Buy,164415,695964336,,-0.3829,1172,Electronic Technology
HLX,4.175,3.59801489,0.145,Buy,1189037,627672980,25.93307593,0.1575,1650,Industrial Services
HMHC,3.4,0,0,Buy,402759,427890000,,-4.1849,3400,Consumer Services
HMI,12.1,1.68067227,0.2,Strong Sell,197503,312707000,16.92745377,0.7395,1132,Consumer Durables
HMLP,14.12,0.49822064,0.07,Buy,35899,471662620,10.2241304,1.3746,,Transportation
HMN,41.185,1.06748466,0.435,Buy,115813,1706211480,14.45548067,2.8312,1516,Finance
HMST,33.595,2.01943517,0.665,Buy,31582,731964501,12.20578969,2.7203,1071,Finance
HMTV,10.68,1.81124881,0.19,Buy,4840,426789685,,-0.1772,330,Consumer Services
HNGR,21.91,2.0018622,0.43,Buy,66470,837454065,20.35633055,1.0785,4800,Health Services
HNI,35.06,2.39485981,0.82,Sell,55062,1498641741,22.10743802,1.5661,8500,Producer Manufacturing
HNP,13.7,-0.72463768,-0.1,Sell,17779,1621630000,10.5893186,1.3032,58263,Utilities
HOFT,31.09,-1.27024452,-0.4,Sell,22229,369576157,,-1.0263,1251,Consumer Durables
HOLI,14.615,1.00207326,0.145,Buy,92699,882629460,12.49784073,1.1606,3598,Electronic Technology
HOME,16.015,-0.58969584,-0.095,Sell,951863,1036464832,,-6.9692,6289,Retail Trade
HONE,10.8,2.75927688,0.29,Buy,55612,630099000,18.15512178,0.5789,675,Finance
HOOK,12.56,2.19690806,0.27,Buy,90810,371531482,,-1.6352,104,Health Technology
HOPE,10.77,4.97076023,0.51,Buy,475289,1329369885,10.15037594,1.0136,,Finance
HRI,65.69,2.70481551,1.73,Buy,115698,1913127414,25.67746598,2.5259,5100,Finance
HRTX,20.39,-1.21124031,-0.25,Buy,460792,1852539567,,-2.4695,231,Health Technology
HSC,17.09,1.78677784,0.3,Buy,265062,1349465310,,-0.5114,10500,Producer Manufacturing
HSII,29.46,2.00831025,0.58,Buy,49102,569365836,,-1.6832,1780,Commercial Services
HSKA,148.0839,-2.04795608,-3.0961,Buy,101923,1399920520,,-2.2251,386,Health Technology
HSTM,21.605,2.4419156,0.515,Buy,58284,684559419,40.67502411,0.5191,876,Technology Services
HT,8.02,3.35051546,0.26,Buy,121692,301426000,,-4.0197,49,Finance
HTBI,19.3,1.90073918,0.36,Buy,29209,328499510,16.4523975,1.1816,590,Finance
HTBK,8.85,3.14685315,0.27,Buy,84914,530247750,17.46742671,0.4974,357,Finance
HTGC,14.38,0.77084793,0.11,Buy,273756,1651057885,13.2399332,1.0813,77,Finance
HTLD,18.24,-0.59945504,-0.11,Strong Sell,83895,1473764640,22.72727273,0.808,4050,Transportation
HTLF,40.65,2.23843058,0.89,Buy,68104,1497563480,10.99192746,3.6232,1908,Finance
HUBG,56.83,0.74454884,0.42,Buy,44962,1942821492,23.86108879,2.3902,5000,Transportation
HUIZ,6.99,-0.85106383,-0.06,Strong Sell,26230,313401000,,-0.0211,1160,Finance
HURN,57.34,1.81107955,1.02,Strong Buy,47048,1311434608,,-0.165,3750,Commercial Services
HVT,28.22,1.14695341,0.32,Strong Buy,55347,513577004,13.79549051,2.1381,3425,Retail Trade
HVT.A,28,0,0,Buy,171,507809736,14.4950044,2.0272,3425,Retail Trade
HWKN,51.5,-0.15509888,-0.08,Sell,7932,549535900,16.46818429,3.1611,656,Distribution Services
HY,58.215,1.86351706,1.065,Buy,21131,978546996,35.01838235,1.6369,7900,Producer Manufacturing
HYFM,58.36,-1.71775008,-1.02,Strong Buy,243287,1927748466,,,286,Producer Manufacturing
HYLN,18.7822,9.07200929,1.5622,Sell,10118381,546990599,,-0.143,4,Producer Manufacturing
HYMC,7.88,-1.25313283,-0.1,Buy,80628,468090323,,-3.4164,4,Non-Energy Minerals
HZO,36.56,-1.05548038,-0.39,Buy,77692,806341302,10.99506041,3.4602,1736,Retail Trade
IAG,3.58,2.87356322,0.1,Sell,2117906,1700942000,,-0.78869549,4832,Non-Energy Minerals
IBCP,18.49,2.09828824,0.38,Buy,23170,404644405,7.62077091,2.4032,994,Finance
IBEX,20.0134,-1.65405405,-0.3366,Sell,9400,354053057,,,22976,Commercial Services
ICAD,13.41,-4.75852273,-0.67,Buy,151746,308337471,,-0.9434,138,Technology Services
ICFI,74.46,0.04030633,0.03,Buy,31816,1404546426,23.15373608,3.2654,7000,Commercial Services
ICHR,30.23,0.09933775,0.03,Sell,203731,842111900,24.36466317,1.2579,1715,Electronic Technology
ICLK,8.56,4.51770452,0.37,Strong Buy,1071881,661507000,,-0.294,884,Commercial Services
ICPT,27.46,-1.00937275,-0.28,Sell,815917,907291000,,-9.7849,583,Health Technology
IDCC,61.94,-0.06453695,-0.04,Buy,56167,1908160804,32.16732406,1.9442,487,Electronic Technology
IDEX,2.16,0.93457944,0.02,Buy,24576259,685379838,,-0.9957,60,Technology Services
IDT,12.375,-0.12106538,-0.015,Sell,60927,315574781,10.42841512,1.1975,1256,Communications
IDYA,12.92,-3.86904762,-0.52,Sell,150385,375580524,,-1.8887,47,Health Technology
IEA,17.7321,10.825625,1.7321,Strong Buy,748206,404624022,,0.3266,3250,Industrial Services
IESC,48.965,0.7925072,0.385,Buy,23638,1015827890,24.69625337,1.9943,5243,Industrial Services
IGIC,7.87,-0.88161209,-0.07,Buy,218,381280251,18.50649351,0.4312,3,Finance
IH,22.08,4.39716312,0.93,Sell,21093,518693000,1347.13375796,0.0157,,Technology Services
IHC,40,-0.14977534,-0.06,Buy,1857,585512000,141.21451671,0.2814,455,Finance
IHRT,12.03,-1.06907895,-0.13,Buy,965035,847814082,,-12.218,11400,Consumer Services
IIIN,22.53,0.49063336,0.11,Sell,75223,434955168,22.86588475,0.9857,881,Producer Manufacturing
IIIV,32.22,-1.79823225,-0.59,Buy,106022,610498971,,-0.0247,740,Technology Services
ILPT,22.75,-0.13169447,-0.03,Buy,63802,1487560000,27.76694295,0.8205,,Finance
IMAX,16.92,5.55208983,0.89,Buy,564236,998285952,,-1.7635,673,Consumer Services
IMGN,6.98,-0.28571429,-0.02,Buy,1783254,1308945440,,-0.4094,75,Health Technology
IMKTA,41.07,1.10782866,0.45,Buy,23828,809516207,4.60585994,9.062,27000,Retail Trade
IMOS,23.645,0.27565734,0.065,Buy,2941,857416000,11.72434368,2.0275,5688,Electronic Technology
IMRA,23,-1.83525395,-0.43,Sell,12573,400370200,,,16,Health Technology
IMTX,9.91,0,0,Strong Sell,82921,625940570,,-4.0634,227,Health Technology
IMUX,17.655,-2.45856354,-0.445,Sell,195224,368164191,,-3.1436,26,Health Technology
IMXI,15.66,-0.38167939,-0.06,Sell,54319,596221614,20.39439543,0.7757,247,Finance
INAQU,16.7475,3.25215783,0.5275,Buy,8458,509092000,,,,Finance
INBX,45.57,-3.92156863,-1.86,Buy,92892,1701960612,,,95,Health Technology
INFU,19.02,-1.75619835,-0.34,Buy,97112,384905838,56.31180919,0.3714,269,Health Technology
INGN,43.165,0.85280374,0.365,Buy,78953,956143848,,-0.0951,1020,Health Technology
INMD,47.39,-0.1895535,-0.09,Buy,224277,1688626200,34.27911342,1.6602,251,Health Technology
INN,8.875,1.08200456,0.095,Buy,222856,928020000,,-1.0171,59,Finance
INO,10.225,3.28282828,0.325,Sell,6382812,1732376434,,-1.3512,194,Health Technology
INS,39.89,0.91070073,0.36,Buy,10933,356192569,36.60524123,1.0916,530,Technology Services
INSG,16.765,-5.54929577,-0.985,Strong Buy,5751949,1654761821,,-1.2179,,Electronic Technology
INSW,16.69,6.78182981,1.06,Sell,95000,466506616,3.54429806,4.4369,1666,Transportation
INT,31.02,3.125,0.94,Buy,351079,1969832040,11.48705415,2.6354,5500,Distribution Services
INTZ,18.9,-0.47393365,-0.09,Buy,102323,328752270,,-0.1697,32,Electronic Technology
INVA,12,-0.57995029,-0.07,Buy,297835,1216704000,6.1957805,2.1372,6,Health Technology
INZY,25.74,7.25,1.74,Strong Buy,19268,603953152,,,,Health Technology
IPAR,59.61,1.23980978,0.73,Buy,51949,1879956336,58.90356142,1.0048,402,Consumer Non-Durables
IPHA,4.31,2.13270142,0.09,Sell,2567,333220000,,-0.7181,235,Health Technology
IPOC,14.36,6.76579926,0.91,Buy,13127292,1476945000,,-0.0229,4,Finance
IPOC.U,15.5727,6.07455946,0.8918,Buy,85820,1519470000,,,4,Finance
IPV,18.05,-3.32083557,-0.62,Strong Buy,1493140,560560800,635.03401361,,,Finance
IPV.U,20.35,-7.5,-1.65,Strong Buy,4852,683232000,748.29931973,,,Finance
IRT,13.16,-1.57068063,-0.21,Sell,148985,1268010000,48.47715736,0.2782,444,Finance
IRWD,11.74,-2.49169435,-0.3,Neutral,587534,1879538780,17.29139739,0.6984,317,Health Technology
ISEE,6.94,-0.43041607,-0.03,Buy,207591,621150613,,-1.2741,38,Health Technology
ITCB,4.73,-3.46938776,-0.17,Buy,32812,1673860000,,-2.5839,8988,Finance
ITOS,33.58,1.11412225,0.37,Buy,80761,1177505280,,,,Health Technology
ITRN,19.08,2.74636511,0.51,Buy,37108,400071348,,-0.2842,2908,Electronic Technology
IVA,12.9,4.4534413,0.55,Buy,67239,473452000,,,88,Health Technology
IVR,3.41,6.2305296,0.2,Buy,10994760,582214000,,-10.9019,,Finance
JBSS,76.01,0.84914422,0.64,Sell,33227,868006532,16.10573327,4.7073,1370,Consumer Non-Durables
JG,3.9,-18.58037578,-0.89,Buy,3899201,431860000,,-0.2166,593,Technology Services
JIH,11.005,0.04545455,0.005,Strong Buy,2680994,474590625,2291.66666667,0.0048,,Finance
JIH.U,11.9111,0.71619428,0.0847,Buy,36597,510014000,,,,Finance
JOUT,107.7299,-1.05630051,-1.1501,Buy,17111,1074568124,19.84833017,5.5578,1200,Consumer Durables
JRVR,49.24,-0.08116883,-0.04,Buy,88737,1506327942,33.64511504,1.4912,800,Finance
JWS,13.9,-0.35842294,-0.05,Strong Buy,1698547,1197581250,,-0.0015,2,Finance
JWS.U,14.83,0.88435374,0.13,Buy,25444,1267870000,,,2,Finance
JYNT,25.91,-0.03858025,-0.01,Buy,27979,363804901,98.55513308,0.2743,150,Health Services
KAI,138.06,0.10150812,0.14,Buy,14963,1589015376,33.36074694,4.1692,2800,Producer Manufacturing
KALA,7.79,-2.50312891,-0.2,Buy,1743952,435704304,,-2.0851,136,Health Technology
KALU,93.44,1.48799826,1.37,Buy,28373,1477491968,121.65697674,0.7765,2820,Non-Energy Minerals
KALV,17.84,2.82420749,0.49,Sell,67855,320088848,,-2.0779,56,Health Technology
KAMN,55.25,1.07939993,0.59,Buy,38606,1530698607,,-0.052,2935,Electronic Technology
KBAL,12.42,3.84615385,0.46,Strong Buy,106775,459593530,12.65742407,0.9504,2808,Consumer Durables
KDMN,4.38,-0.22779043,-0.01,Buy,1276597,750369375,,-0.5926,115,Health Technology
KE,15.65,1.62337662,0.25,Buy,21495,393492645,13.73160945,1.1265,6400,Commercial Services
KELYA,20.34,2.21105528,0.44,Sell,28312,799295692,,-2.0179,7700,Commercial Services
KELYB,20.355,4.38461538,0.855,Sell,645,799885143,,-2.0179,7700,Commercial Services
KEN,27.425,-0.20014556,-0.055,Buy,439,1477417660,4.24828896,6.2681,96,Utilities
KFRC,42.765,1.96709585,0.825,Buy,26484,938952617,17.44882676,2.433,12900,Commercial Services
KIDS,46.04,0.15227322,0.07,Buy,66527,901467060,,-1.4381,94,Health Technology
KLDO,9.675,7.61957731,0.685,Buy,163014,348126818,,-2.5371,91,Health Technology
KN,17.86,-0.50139276,-0.09,Buy,187127,1639127544,,-0.0273,8500,Electronic Technology
KNDI,7.42,-0.80213904,-0.06,Sell,4658412,539936896,,-0.1239,594,Consumer Durables
KNL,14.27,6.01783061,0.81,Buy,154649,724247209,39.12790698,0.3518,3734,Producer Manufacturing
KNOP,14.84,0.47393365,0.07,Buy,75593,485178960,,1.9693,534,Transportation
KNSA,18.2258,-6.86867655,-1.3442,Neutral,156090,1234887344,,-2.3684,137,Health Technology
KNTE,37.2,-3.77651319,-1.46,Sell,238409,1108312439,,,,Health Technology
KODK,9.3959,-1.30357143,-0.1241,Buy,2235943,724949204,,-11.431,4922,Electronic Technology
KOP,29.76,3.58510268,1.03,Strong Buy,97708,627538266,6.93224592,4.2077,2120,Process Industries
KOS,2.565,18.20276498,0.395,Buy,12690671,1039992075,,-1.1249,360,Energy Minerals
KPTI,16.4684,-3.74985389,-0.6416,Buy,2005509,1211469168,,-2.906,347,Health Technology
KRA,26.81,3.3538936,0.87,Sell,338860,856716672,,-7.0445,1944,Process Industries
KREF,18.34,1.83231538,0.33,Buy,63797,1001710000,20.10269003,0.8982,,Finance
KRG,14.6,-0.27322404,-0.04,Buy,89664,1232740000,211.56069364,0.0704,133,Finance
KRNY,10.57,1.43953935,0.15,Buy,155295,947916195,19.14737229,0.5443,552,Finance
KRO,15.07,0.19946809,0.03,Buy,65553,1741233010,27.54578755,0.546,2200,Process Industries
KRON,33.75,-10.99683544,-4.17,Buy,218928,1891130625,,,45,Health Technology
KROS,77.75,3.68049073,2.76,Buy,61469,1569640325,,,23,Health Technology
KRP,8.35,4.89949749,0.39,Buy,90738,324834110,,-5.446,23,Miscellaneous
KRYS,60.81,0.11524531,0.07,Buy,38183,1197827928,,-1.4764,51,Health Technology
LAC,12.48,9.95594714,1.13,Buy,12857328,1320862480,,,38,Process Industries
LADR,9.84,2.71398747,0.26,Buy,767567,1152160000,29.24297924,0.3373,76,Finance
LAND,14.34,1.05708245,0.15,Sell,158835,342013000,,-0.1217,70,Finance
LASR,34.51,0.96547689,0.33,Buy,143366,1356946020,,-0.7172,1100,Electronic Technology
LAWS,52.32,1.12098956,0.58,Buy,1097,472466866,40.95946802,1.3167,1770,Distribution Services
LAZR,35.795,-4.21461065,-1.575,Buy,12199916,1787995000,,-0.0439,3,Producer Manufacturing
LBAI,12.5,2.96540362,0.36,Buy,58815,631364688,10.81418136,1.1254,692,Finance
LBC,9.8,-0.3051882,-0.03,Sell,34834,513618000,12.13280671,0.8116,277,Finance
LBRT,10.81,1.98113208,0.21,Buy,455674,992423724,,-1.0881,2571,Industrial Services
LC,8.87,4.8463357,0.41,Buy,1894327,695884672,,-1.7879,1538,Finance
LCA,23.9292,0.29002515,0.0692,Buy,1289347,946773438,,-0.0617,,Finance
LCAHU,26.67,-8.82051282,-2.58,Buy,4921,1156290000,,,,Finance
LCUT,15.16,-2.19354839,-0.34,Buy,9616,330002880,,-1.5866,1400,Consumer Durables
LCYAU,10.74,0.84507042,0.09,Buy,22291,685594000,,,,Finance
LDL,30.09,-0.13275805,-0.04,Buy,46670,532711336,,-8.3399,3250,Process Industries
LE,19.16,0.05221932,0.01,Sell,155697,626395838,38.46926476,0.5063,5100,Retail Trade
LEGH,14.875,-1.75033025,-0.265,Buy,8935,359858975,10.69058043,1.4172,800,Consumer Durables
LEJU,2.28,1.33333333,0.03,Sell,100796,306653000,,,2312,Finance
LGND,105.4342,2.18472572,2.2542,Strong Buy,176093,1695290646,,-0.9281,115,Health Technology
LIND,15.4,2.80373832,0.42,Buy,145273,767579328,,-1.4244,650,Consumer Services
LINX,7.22,0,0,Buy,4055,1268480000,,-0.0039,,Technology Services
LKFN,52.5,2.82021152,1.44,Buy,31860,1350467768,15.96672817,3.2115,568,Finance
LL,34.22,-1.77956372,-0.62,Buy,210933,986359752,21.60486171,1.6256,2200,Retail Trade
LLNW,4.1439,-1.57007126,-0.0661,Strong Sell,2604550,510342100,,-0.0702,610,Technology Services
LMAT,38.28,2.40770465,0.9,Buy,44346,778691760,40.67464635,0.9318,479,Health Technology
LMNR,16.86,5.375,0.86,Buy,62853,301137087,,-0.7177,319,Process Industries
LMNX,24,-2.63691684,-0.65,Buy,147571,1119170903,62.83456538,0.4006,1257,Health Technology
LMPX,31.19,17.38803161,4.62,Strong Buy,541266,312586180,,-0.3043,14,Technology Services
LNDC,10.32,0.8797654,0.09,Sell,38139,301776408,,-1.5222,796,Consumer Non-Durables
LNN,126.3825,1.02517986,1.2825,Strong Buy,16783,1373171139,35.18492476,3.5685,1125,Producer Manufacturing
LNTH,14.85,1.02040816,0.15,Buy,104960,992371576,171.92982456,0.0928,508,Health Technology
LOAK,20.515,1.60970778,0.325,Buy,818955,514250000,,,4,Finance
LOAK.U,24.5,2.42474916,0.58,Buy,1526,598000000,,,4,Finance
LOB,48.87,2.13166144,1.02,Buy,255242,1986195603,54.22096317,0.9074,635,Finance
LOCO,18.185,0.41413584,0.075,Strong Buy,98898,662783240,28.67775139,0.6428,5005,Consumer Services
LOMA,6.22,4.18760469,0.25,Buy,215100,711656000,11.24505557,0.5309,,Non-Energy Minerals
LOOP,8.58,1.65876777,0.14,Buy,193094,362184966,,-0.4175,53,Process Industries
LORL,21.46,4.88758553,1,Buy,156529,666599103,64.58333333,0.3285,19,Communications
LOVE,44.875,-0.45474712,-0.205,Strong Buy,178521,658904113,,-0.1091,799,Retail Trade
LPG,11.69,4.18894831,0.47,Buy,204805,595572640,7.64149016,1.4718,585,Transportation
LQDT,18.045,-5.00131614,-0.95,Buy,288895,617412112,,-0.1124,574,Consumer Services
LRMR,21.14,-2.03892493,-0.44,Sell,26014,324630068,,-5.3308,7,Health Technology
LRN,22.25,-1.06714095,-0.24,Sell,328054,925008947,19.5005636,1.1835,4950,Consumer Services
LSF,54.595,6.19529274,3.185,Buy,106390,487408959,,-0.5325,,Consumer Non-Durables
LTC,38.945,-0.42188699,-0.165,Buy,111922,1534760000,17.2237636,2.2727,22,Finance
LUNA,10.565,9.36853002,0.905,Buy,330152,326260930,45.07699487,0.2271,267,Electronic Technology
