Ticker,Last,Change %,Change,Rating,Volume,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector
AA,22.295,3.16982878,0.685,Buy,2344234,4146239000,,-2.5252,13800,Non-Energy Minerals
AAL,15.91,2.77777778,0.43,Buy,55016447,9632673078,,-13.8445,133700,Transportation
AAON,65.33,1.57027363,1.01,Strong Buy,66801,3416633340,44.67287123,1.4604,2290,Producer Manufacturing
AAXN,131.59,2.40466926,3.09,Buy,414452,8356811850,,-0.6636,1323,Electronic Technology
AB,33.33,-0.11986815,-0.04,Buy,175313,3213695370,12.12572674,2.7522,3811,Finance
ABCB,37.29,3.69855395,1.33,Buy,118576,2591300745,10.90688505,3.3047,2722,Finance
ABCM,20.105,0.92871486,0.185,Strong Buy,18081,4504360000,251.51515152,0.0806,1500,Health Technology
ABG,140.02,1.75132621,2.41,Buy,61663,2699005725,12.74390865,10.8974,8500,Retail Trade
ABM,38.16,-0.72840791,-0.28,Sell,197947,2549180960,,0.0033,114000,Commercial Services
ACA,54.35,0.33228724,0.18,Strong Buy,162046,2622850516,22.55579614,2.4266,6275,Producer Manufacturing
ACAD,55.32,-0.48569887,-0.27,Buy,437892,8786714060,,-1.7144,503,Health Technology
ACC,42.38,-2.79816514,-1.22,Buy,271776,6000760000,85.82677165,0.5139,3096,Finance
ACCD,55,1.81414291,0.98,Buy,324864,3027431196,,-1.1683,1250,Technology Services
ACHC,49.03,1.21800165,0.59,Strong Buy,270545,4369467920,42.79151943,1.1413,42800,Health Services
ACI,15.835,0.15812777,0.025,Strong Buy,1582534,7472643930,9.04307041,1.802,,Retail Trade
ACIA,72.15,0.44549631,0.32,Buy,390916,3040689600,44.99217037,1.6469,429,Electronic Technology
ACIW,38.23,0.73781291,0.28,Buy,296942,4463811260,74.29522318,0.5264,4018,Technology Services
ACM,48.73,1.66910077,0.8,Buy,424351,7350498820,,-1.1657,54000,Industrial Services
ADC,64.485,-0.13164008,-0.085,Sell,315817,3575270000,34.94047619,1.8689,41,Finance
ADCT,36.29,0.80555556,0.29,Buy,223034,2784020011,,,127,Health Technology
ADNT,35.155,1.22372589,0.425,Buy,242562,3297543232,,-5.8294,77000,Producer Manufacturing
ADPT,65.31,-0.12234287,-0.08,Buy,533500,8935314760,,-0.9513,453,Commercial Services
ADS,71.21,5.18463811,3.51,Buy,658898,3402564340,11.31974518,5.9895,8500,Technology Services
ADT,8.17,0.49200492,0.04,Buy,1112595,6669545342,,,17500,Commercial Services
AEG,3.815,4.23497268,0.155,Buy,1934259,7766902170,8.24324324,0.444,23757,Finance
AEIS,97.76,-0.18378599,-0.18,Buy,113749,3741539152,36.59119779,2.6902,10917,Electronic Technology
AEL,27.725,2.60917839,0.705,Buy,286364,2555312090,2.88090415,9.4281,608,Finance
AEO,20.1982,3.84678663,0.7482,Buy,1580339,3360240480,,-1.2465,46000,Retail Trade
AER,42.415,3.52697095,1.445,Buy,700570,5508184650,,-0.2104,390,Finance
AFG,86.42,2.10302457,1.78,Sell,133937,7500733554,30.25558534,2.8386,6800,Finance
AFYA,24.24,-0.04123711,-0.01,Sell,75037,2260168264,37.49226964,0.6500406,,Consumer Services
AG,12.65,3.6036036,0.44,Buy,4969600,2798660700,,-0.25131948,5015,Non-Energy Minerals
AGCO,103.99,0.86323957,0.89,Buy,245572,7782058050,38.22057461,2.7219,20961,Producer Manufacturing
AGI,8.75,-0.11415525,-0.01,Sell,2620429,3860221340,35.13545954,0.26838855,2266,Non-Energy Minerals
AGIO,43.62,4.22939068,1.77,Buy,458894,3022151373,,-4.9308,536,Health Technology
AGNC,15.7,1.74983798,0.27,Buy,5525459,8412620000.000001,,-0.5057,51,Finance
AGO,31.43,3.42217835,1.04,Buy,354269,2543779176,7.70342205,3.9646,441,Finance
AHCO,38.09,-1.1419673,-0.44,Buy,525338,2731412008,,-0.0612,2590,Finance
AIMC,55.33,3.22761194,1.73,Buy,128029,3581272760,,-0.2998,9200,Producer Manufacturing
AIN,73.8,2.47153568,1.78,Buy,40765,2266888000,23.23900487,3.0998,4600,Process Industries
AIT,77.43,0.11636928,0.09,Buy,31919,2996535600,156.84445346,0.5175,6200,Distribution Services
AIZ,132.18,0.52475473,0.69,Buy,157486,7846598268,19.99726252,6.7788,14200,Finance
AJRD,52.87,0.13257576,0.07,Buy,1025599,4043076390,34.53689168,1.6242,4814,Electronic Technology
AL,42.7,4.81099656,1.96,Buy,417415,4867465620,8.35760883,4.889,117,Finance
ALE,59.695,0.53048164,0.315,Buy,130343,3107579271,17.41655423,3.4159,1339,Utilities
ALGM,25.4252,-7.00365764,-1.9148,Sell,724061,4812519960,,,,Electronic Technology
ALGT,179.72,2.60333409,4.56,Buy,56415,2945520940,,-6.0432,4363,Transportation
ALK,51.795,2.86991063,1.445,Buy,1590347,6405176880,,-5.6404,24134,Transportation
ALKS,21.26,-1.02420857,-0.22,Buy,488063,3381937500,,-0.4645,2235,Health Technology
ALLK,148.28,2.96507187,4.27,Buy,286389,7747911981,,-2.7419,90,Health Technology
ALLO,27.88,1.19782214,0.33,Sell,663807,3911006400,,-2.1315,206,Health Technology
ALRM,101.05,0.74775673,0.75,Buy,487885,4961304342,67.81609195,1.5334,1160,Technology Services
ALSN,43.635,1.38243494,0.595,Strong Buy,250054,4914145665,14.46479583,2.9832,3700,Producer Manufacturing
ALTR,59.09,1.12955673,0.66,Buy,104298,4351674229,,-0.1938,2950,Technology Services
ALV,93.52,1.57488867,1.45,Buy,182905,8174353313,52.36010009,1.7661,59000,Producer Manufacturing
ALVR,46.76,1.71851207,0.79,Buy,416007,2841665531,,,,Health Technology
ALXO,89.64,-3.23834197,-3,Buy,65269,3529195313,,,,Commercial Services
AM,8.465,0.65398335,0.055,Buy,3643632,4034749135,,-0.6967,547,Industrial Services
AMBA,94.05,2.27272727,2.09,Buy,371106,3308278320,,-1.7576,761,Electronic Technology
AMED,292.1555,1.12336022,3.2455,Buy,84651,9586899995,57.80743527,5.114,21300,Health Services
AMG,102.435,3.04295343,3.025,Buy,182409,4641878477,42.95467312,2.3241,4000,Finance
AMH,29.345,-1.65884718,-0.495,Buy,790687,9437290000,110.97062105,0.2694,1324,Finance
AMKR,15.14,1.00066711,0.15,Buy,342106,3670632440,11.66264685,1.2888,29650,Electronic Technology
AMN,69.73,0.86792999,0.6,Strong Buy,168169,3271932756,37.0471597,1.8823,3236,Commercial Services
AMRC,52.37,-1.59714393,-0.85,Buy,276689,2504354352,48.95143488,1.1127,1127,Industrial Services
AMWL,30.6,6.47181628,1.86,Strong Buy,1820699,7189665809,,,686,Technology Services
AN,68.07,2.25326724,1.5,Buy,260652,5983606500,15.17264957,4.435,25000,Retail Trade
ANAT,92.95,0.37796976,0.35,Buy,14516,2499146650,7.49415278,12.3613,,Finance
ANGI,12.84,0.62695925,0.08,Buy,798668,6409899090,828.57142857,0.0164,5000,Technology Services
AOS,55.3,-0.1083815,-0.06,Sell,338769,8932078034,28.53314091,1.9552,15100,Producer Manufacturing
APA,14.86,5.2407932,0.74,Buy,5793027,5609323080,,-20.7775,3163,Energy Minerals
APAM,49.735,0.23176139,0.115,Buy,130476,3054997243,16.84260548,2.9462,440,Finance
APG,17.93,0.27964206,0.05,Buy,448896,3107161420,,,14700,Finance
APHA,7.41,4.07303371,0.29,Buy,7653999,2347087860,,-0.35795694,1200,Distribution Services
API,39.79,-10.34249662,-4.59,Strong Sell,2146740,3674860000,,-2.1468,447,Technology Services
APLE,12.995,1.92156863,0.245,Buy,735011,2846640000,,-0.4325,67,Finance
APLS,55.135,-0.88980766,-0.495,Buy,180422,4179162142,,-7.4262,235,Health Technology
APPF,181.77,-0.37816508,-0.69,Buy,85769,6247733128,39.83060097,4.7644,1240,Technology Services
APPS,56.833,-4.81828839,-2.877,Buy,2267386,5037108309,201.04377104,0.3159,207,Technology Services
AQN,16.14,1.31826742,0.21,Buy,298735,9451421890,18.97832456,0.84521804,2469,Utilities
AQUA,26.9,1.28012048,0.34,Buy,692369,3189903720,28.22529224,0.9785,4020,Industrial Services
ARCE,36.83,2.33398166,0.84,Sell,127664,2121986909,212.83264341,0.1704114,1423,Technology Services
ARCT,103.79,-12.38392706,-14.67,Buy,1163271,2663901462,,-2.8927,,Health Technology
ARD,17.77,0.85130533,0.15,Buy,23275,4200131416,,-0.2327,16340,Process Industries
ARES,49.27,0.10158472,0.05,Buy,230096,7094513400,91.86263531,0.5782,1200,Finance
ARMK,37.48,1.13329736,0.42,Buy,358249,9497700240,,-1.8162,247900,Consumer Services
ARNA,76.725,1.68986083,1.275,Strong Buy,194480,4464668640,,-7.053,320,Health Technology
ARNC,28.63,0.59732959,0.17,Buy,362782,3132461500,19.53596925,1.4584,15400,Non-Energy Minerals
ARRY,45.425,2.60899029,1.155,Buy,2282608,5775687120,,,,Electronic Technology
ARVN,79.14,-1.94523603,-1.57,Buy,650373,3750003495,,-2.5679,133,Health Technology
ARW,96.885,1.06926768,1.025,Buy,175143,7319196702,16.61035158,5.8219,19300,Distribution Services
ARWR,84.7,2.25763612,1.87,Strong Buy,432584,8688104350,,-0.8294,232,Health Technology
ASAN,30.14,-0.72463768,-0.22,Buy,658862,4772122291,,-1.1055,701,Technology Services
ASB,17.02,3.97067807,0.65,Buy,493298,2615637700,8.65084817,1.9039,,Finance
ASGN,84.025,1.60217654,1.325,Buy,59946,4444922500,23.87482318,3.4996,67700,Commercial Services
ASH,78.725,1.1109684,0.865,Strong Buy,254975,4766316380,,-8.2259,4500,Process Industries
ASND,174.18,-2.55664336,-4.57,Buy,126420,9548130000,,-8.1757,,Health Technology
ASR,159.57,-0.12517995,-0.2,Buy,53186,4426430000,33.82950792,4.7228,,Transportation
ATCO,10.45,4.08366534,0.41,Sell,489402,2572264560,10.97987752,0.9445,4400,Finance
ATH,42.43,3.28627069,1.35,Buy,350420,8131476080,9.57464165,4.4261,1325,Finance
ATI,16.725,2.79655808,0.455,Buy,718620,2122899840,,-3.1177,8100,Non-Energy Minerals
ATR,135.23,0.54275093,0.73,Buy,85284,8740773625,42.6807984,3.2615,14000,Process Industries
ATRC,57.31,3.63471971,2.01,Buy,210961,2578928896,,-1.156,730,Health Technology
AU,22.88,1.55348424,0.35,Neutral,948295,9392400000,32.70431122,0.6893,,Non-Energy Minerals
AUB,32.59,2.93746052,0.93,Buy,75561,2565442433,16.5438679,1.9145,1989,Finance
AUY,5.71,3.06859206,0.17,Buy,7374233,5448039499,45.84916357,0.12105559,9759,Non-Energy Minerals
AVA,39.7,0.91509914,0.36,Buy,190287,2730881280,21.790185,1.809,1920,Utilities
AVAL,6.83,0.29368576,0.02,Buy,50732,2432270000,11.21726239,0.6071,,Finance
AVAV,90.13,0.82783309,0.74,Buy,74797,2172975600,74.74705243,1.2107,823,Electronic Technology
AVIR,34.66,-4.28058547,-1.55,Strong Buy,219802,2850283050,,,,Health Technology
AVNS,46.37,0.23778642,0.11,Buy,172831,2218499178,160.79249218,0.2905,4700,Health Technology
AVNT,40.3041,0.109538,0.0441,Buy,148810,3688296192,54.17115178,0.7469,5600,Process Industries
AVT,34.815,2.24669604,0.765,Buy,777309,3440247933,,-0.9048,14600,Distribution Services
AWI,74.63,-0.45351474,-0.34,Sell,184878,3570455944,,-1.5096,2500,Producer Manufacturing
AWR,77.23,0.16861219,0.13,Buy,52453,2848945193,34.46888412,2.2409,841,Utilities
AX,37.33,1.63354206,0.6,Buy,95815,2203865823,11.44022924,3.2382,1099,Finance
AXS,50.48,0.57780434,0.29,Neutral,177805,4253999495,,-1.8535,1667,Finance
AXSM,84.495,-2.34049931,-2.025,Buy,252818,3165854555,,-2.6986,45,Health Technology
AXTA,28.685,1.36042403,0.385,Buy,969456,6752302975,71.82741117,0.3969,14000,Process Industries
AY,40.71,5.35714286,2.07,Buy,1382672,4342576410,62.79863481,0.6153,425,Utilities
AYI,118.22,2.87156283,3.3,Buy,305128,4355155749,18.33615215,6.2956,11500,Producer Manufacturing
AYX,130.3176,-1.57280967,-2.0824,Buy,883638,8679458641,,-0.2336,1200,Technology Services
AZEK,39.09,0.12807377,0.05,Buy,383590,6041671497,,-0.9065,1663,Producer Manufacturing
AZPN,131.49,-0.3486169,-0.46,Buy,156698,8911845880,40.09175984,3.3235,1710,Technology Services
AZUL,21.72,6.88976378,1.4,Buy,771453,2232760000,,-24.3908,13189,Transportation
B,50.5,1.54836115,0.77,Buy,41531,2558203396,29.47137608,1.6986,5749,Producer Manufacturing
BAND,177.46,-6.38320321,-12.1,Strong Buy,648718,4408566482,,-1.0864,772,Commercial Services
BB,7.12,-0.97357441,-0.07,Buy,7056833,4001553920,,-1.58384135,3668,Technology Services
BBBY,18.935,-0.28962612,-0.055,Sell,3785443,2389111680,,-1.5321,55000,Retail Trade
BBIO,68.77,1.26638198,0.86,Buy,171180,8454850215,,-3.4187,248,Health Technology
BBU,36.9719,1.18199234,0.4319,Buy,13401,2954542839,,-2.43136815,67030,Commercial Services
BC,81.795,-0.96258627,-0.795,Buy,341445,6408032967,19.21636148,4.3161,12828,Consumer Durables
BCO,71.03,1.13911434,0.8,Buy,135315,3511233093,,-0.2366,64600,Commercial Services
BCPC,113.59,0.30907806,0.35,Buy,23757,3674761449,44.40784314,2.5743,1424,Process Industries
BDN,11.739,-0.26338148,-0.031,Buy,775292,2069320000.0000005,6.66326993,1.7711,337,Finance
BE,30.5,0.59366755,0.18,Buy,4483862,5065715375,,-1.6131,1518,Producer Manufacturing
BEAM,90.18,1.87528242,1.66,Buy,592408,5111607205,,-3.019,118,Health Technology
BEAT,71.995,-0.04859086,-0.035,Buy,727460,2470213246,149.22311995,0.5164,1700,Health Technology
BECN,40.125,-0.0622665,-0.025,Buy,266871,2767898860,,-1.6435,7582,Distribution Services
BEPC,58.1,0.78057242,0.45,Buy,471255,9991837520,,,,Utilities
BERY,54.81,2.54443405,1.36,Buy,288624,7314465000,12.8702143,4.2135,47000,Process Industries
BG,64.54,0.70213762,0.45,Buy,320431,9018338680,18.99300616,3.5828,24000,Process Industries
BHC,20.12,0.7007007,0.14,Buy,1552828,7134983590,,-5.4479,21700,Health Technology
BHF,35.495,5.54564377,1.865,Buy,299874,3175612564,,-16.3618,1330,Finance
BHFAN,26.2399,0.49751053,0.1299,Buy,17294,3010030000,,-16.3618,1330,Finance
BHVN,91.41,-0.21831678,-0.2,Buy,154023,5484137104,,-12.2712,647,Health Technology
BIGC,72.38,0.26319435,0.19,Sell,1581515,5010757905,,-0.5591,690,Technology Services
BJ,38.2405,-1.03390269,-0.3995,Sell,1252458,5249655840,14.63192972,2.6938,27231,Retail Trade
BKH,59.37,-1.21464226,-0.73,Sell,107624,3725271579,16.9448517,3.5523,2944,Utilities
BKU,34.405,3.00898204,1.005,Buy,222230,3180432802,16.11969112,2.075,1511,Finance
BL,138.53,-1.24750499,-1.75,Buy,256017,7955009700,,-0.6938,1055,Technology Services
BLD,195,-1.90159976,-3.78,Buy,86923,6431171656,29.9047705,6.7311,10400,Producer Manufacturing
BLDP,23.37,2.92887029,0.665,Buy,6099055,6594202360,,-0.19749205,610,Producer Manufacturing
BLDR,41.64,1.43727162,0.59,Buy,1193168,4862090020,22.47837039,1.8451,15800,Producer Manufacturing
BLI,104.78,-1.1509434,-1.22,Buy,336579,6729093444,,,,Technology Services
BLKB,59.055,-0.34593318,-0.205,Buy,200428,2930979492,126.89507495,0.4704,3611,Technology Services
BLUE,45.855,0.471078,0.215,Sell,386130,3043879538,,-10.9753,1090,Health Technology
BMCH,54.61,1.27967359,0.69,Buy,302376,3674373779,27.9291412,1.9517,10200,Producer Manufacturing
BMI,93.16,1.81420765,1.66,Strong Buy,58131,2712539720,55.12380264,1.6706,1567,Producer Manufacturing
BNL,19.6,0.40983607,0.08,Buy,124379,2840710188,36.31627907,,,Finance
BNR,26.005,4.22845691,1.055,Buy,289075,2157670000,,-0.8481,705,Health Services
BOH,77.24,1.80572031,1.37,Buy,96148,3094303916,17.87953057,4.2655,2124,Finance
BOKF,69.45,3.25602141,2.19,Buy,159315,4880980165,12.11629918,5.5517,5107,Finance
BOX,19.34,-3.00902708,-0.6,Buy,1240904,3068155620,,-0.4538,2046,Technology Services
BPMC,123.73,0.00808277,0.01,Buy,115611,6900587656,22.77614138,5.7592,383,Health Technology
BPOP,56.42,3.98083303,2.16,Buy,200881,4760221050,9.70505643,5.5951,8560,Finance
BPY,14.93,3.10773481,0.45,Sell,876213,7041346320,,-0.9978,22000,Finance
BRC,49.03,1.65871864,0.8,Buy,76001,2550777741,23.53371719,2.0646,5400,Producer Manufacturing
BRFS,4.35,1.1627907,0.05,Buy,744836,3473140000,13.86649468,0.311,,Consumer Non-Durables
BRKR,54.025,0.0462963,0.025,Buy,165774,8271659700,53.11301269,1.0246,7230,Health Technology
BRKS,73.47,-1.44869215,-1.08,Buy,96836,5455169749,84.91855564,0.881,3159,Electronic Technology
BRX,16.125,1.09717868,0.175,Buy,558576,4728890000,30.05464481,0.532,477,Finance
BSAC,19.47,-0.76452599,-0.15,Buy,160583,9243280000,14.59821429,1.344,11200,Finance
BSMX,5.08,3.25203252,0.16,Buy,322699,3269530000,7.54485508,0.689,15857,Finance
BSTZ,38.06,1.00849257,0.38,Buy,81301,2942430000,5.47873501,6.8775,,Miscellaneous
BTG,5.61,1.63043478,0.09,Sell,2866201,5885300121,9.09839585,0.61553434,4217,Non-Energy Minerals
BUR,9.5,1.60427807,0.15,Sell,111507,2076594000,14.63669255,0.6416474,129,Finance
BVN,12.29,2.75919732,0.33,Buy,409559,3034430000,,-0.5083,,Non-Energy Minerals
BWA,39.75,1.63641013,0.64,Strong Buy,1106676,9714788774,22.36518557,1.7561,29000,Producer Manufacturing
BWXT,61.0534,3.48033898,2.0534,Buy,241601,5818174532,20.59193076,2.8744,6450,Utilities
BXMT,28.34,1.35908441,0.38,Buy,486282,4087700000,29.99034646,0.9323,,Finance
BXS,27.62,1.91881919,0.52,Buy,154875,2836254050,12.89371015,2.1081,4693,Finance
BYD,42.31,-0.5640423,-0.24,Buy,479339,4719257400,,-1.7067,24300,Consumer Services
BYND,140.91,1.60801846,2.23,Buy,1476689,8827561573,,-0.4509,472,Consumer Non-Durables
BZUN,34.46,0.84869769,0.29,Sell,716726,2461900000,43.93160195,0.7942,5979,Retail Trade
CACC,343.55,4.50508,14.81,Buy,62592,6062039418,14.32056387,22.992,2016,Finance
CACI,247.03,0.43911364,1.08,Buy,46935,6231061104,18.04885924,13.8396,22900,Technology Services
CADE,16.36,5.68475452,0.88,Buy,519179,2062276230,,-2.8102,1849,Finance
CAE,27.03,3.40474369,0.89,Buy,195599,7193928060,157.21073841,0.16941793,10500,Commercial Services
CAR,36.46,5.1629651,1.79,Sell,744769,2536099470,,-6.5111,30000,Finance
CARG,33.17,-2.26870949,-0.77,Buy,512514,3764570714,58.89293771,0.5819,921,Technology Services
CASY,178.645,0.56575096,1.005,Sell,140532,6603744884,20.1287223,8.8847,37153,Retail Trade
CATY,31.495,3.77265239,1.145,Buy,190598,2508518592,10.75173587,2.8298,1219,Finance
CBD,13.96,0,0,Buy,87049,3742860000,31.44144144,0.4507,110000,Retail Trade
CBOE,91.7,1.09139014,0.99,Buy,242360,9879360480,21.4196321,4.2415,823,Finance
CBPO,117.98,-0.04236211,-0.05,Buy,41636,4575832157,32.78337916,3.6599,2269,Health Technology
CBRL,134,-1.14348949,-1.55,Sell,139832,3178614000,34.09462485,4.0008,55000,Consumer Services
CBSH,66.98,3.09373557,2.01,Buy,452832,7845935790,24.22716933,2.6849,4835,Finance
CBT,44.475,1.49475126,0.655,Buy,85749,2517285000,,-4.2175,4500,Process Industries
CBU,62.42,1.8935684,1.16,Sell,95532,3338324995,20.1991559,3.0594,3038,Finance
CC,26.8,0.44977511,0.12,Buy,358083,4408492800,,-0.7227,7000,Process Industries
CCJ,13.6573,3.85779468,0.5073,Buy,3985469,5417627525,,-0.00875912,1885,Non-Energy Minerals
CCMP,141.86,0.75999716,1.07,Sell,54436,4125515776,29.17564655,4.9009,2082,Electronic Technology
CCOI,59.57,-3.8728417,-2.4,Buy,239191,2817595019,142.13302752,0.445,1051,Communications
CCU,15.08,0.332668,0.05,Buy,80497,2776820000,22.31294537,0.6736,8961,Consumer Non-Durables
CCXI,61.715,0.25178687,0.155,Strong Buy,275558,4271196406,,-0.6461,82,Health Technology
CD,19.885,4.65789474,0.885,Buy,415835,3216550000,,-0.103,,Technology Services
CDE,9.7686,2.7192429,0.2586,Buy,2182222,2380866832,,-1.065,2155,Non-Energy Minerals
CDK,50.8,0.07880221,0.04,Buy,249585,6177085920,34.23022456,1.4894,9000,Commercial Services
CDLX,145.37,0.17227122,0.25,Buy,154136,3985633728,,-1.6677,432,Technology Services
CDNA,77.3,0.27240887,0.21,Buy,760632,3812014708,,-0.4527,386,Health Technology
CEA,21.495,0.02326664,0.005,Sell,7728,2224980000,,-4.4614,81136,Transportation
CELH,43.01,4.01451028,1.66,Buy,608100,3078152736,543.36399474,0.0808,120,Consumer Non-Durables
CENT,37.105,0.71932682,0.265,Sell,63549,2035215343,16.62604928,2.2469,6300,Consumer Non-Durables
CERT,40.745,8.50865513,3.195,,542619,5645382730,,,,Technology Services
CF,36.945,2.00165654,0.725,Buy,671928,7903126620,27.44771143,1.3226,3000,Process Industries
CFR,87.64,2.4190721,2.07,Buy,156781,5508577144,16.14528302,5.3302,4659,Finance
CFX,36.82,1.74081238,0.63,Buy,335831,4362771310,,-0.049,15000,Producer Manufacturing
CHA,27.7,-0.71684588,-0.2,Sell,104239,3871790000,7.72489409,3.6117,281215,Communications
CHDN,204.99,0.91566977,1.86,Buy,208428,8088710552,,-2.4048,5500,Consumer Services
CHE,539.33,1.37591399,7.32,Buy,54161,8617321878,32.25554154,16.9959,16641,Health Services
CHH,104.045,2.49729091,2.535,Buy,142669,5770138015,51.87816221,1.9667,1807,Consumer Services
CHNG,18.52,-1.64630908,-0.31,Buy,854114,5638451040,,-4.6146,15000,Technology Services
CHNGU,64.85,-1.30878101,-0.86,Buy,4738,5732830000,,-4.6146,15000,Technology Services
CHX,14.84,6.68583753,0.93,Buy,1564070,2962524225,,-9.1949,3000,Process Industries
CIB,39.85,-0.5738523,-0.23,Buy,103717,5107240000,37.79705771,1.0604,31075,Finance
CIEN,52.49,0.57482276,0.3,Buy,665843,8116103130,22.52967839,2.3427,7032,Electronic Technology
CIG,2.785,1.64233577,0.045,Buy,2704746,2768760000,10.43412034,0.2626,5596,Utilities
CIGI,90.17,1.00817744,0.9,Buy,6393,3611199755,59.19793601,1.56900618,15250,Finance
CIM,10.64,2.7027027,0.28,Buy,1525672,2421450000,,-0.3486,39,Finance
CIT,37.39,5.41302509,1.92,Buy,1490020,3687846895,,-5.2753,3609,Finance
CIXX,12.47,2.71828666,0.33,Sell,11167,2615195930,6.87380993,1.77944975,,Finance
CLDR,15.0399,2.73155738,0.3999,Buy,10458291,4700707650,,-0.582,2723,Technology Services
CLF,14.32,3.54302242,0.49,Buy,8891713,5717145440,,-0.2774,2372,Non-Energy Minerals
CLGX,77.35,-0.12911556,-0.1,Sell,235055,6018126913,26.56035665,2.975,5100,Technology Services
CLH,75.48,1.56081808,1.16,Buy,128973,4169990724,34.68844807,2.1501,14400,Industrial Services
CLNY,4.92,2.71398747,0.13,Buy,2417009,2310510000,,-8.5465,400,Finance
CLR,17.0764,7.2638191,1.1564,Buy,1433932,6263763100,,-0.8702,1260,Energy Minerals
CMA,56.03,3.47183749,1.88,Strong Buy,527828,7788928000,14.73950678,3.6842,7948,Finance
CMC,19.92,-0.25037556,-0.05,Strong Sell,399243,2373045170,8.59146446,2.351,11297,Non-Energy Minerals
CMD,79.05,3.21190756,2.46,Buy,119073,3339435630,91.50537634,0.8475,3669,Health Technology
CMP,62.09,1.7035217,1.04,Buy,83040,2105610079,25.35299003,2.408,3131,Process Industries
CMPR,86.79,-0.82276311,-0.72,Sell,31489,2256852444,57.77763106,1.7364,13000,Commercial Services
CNMD,112.77,1.01218201,1.13,Buy,109121,3225402432,,0.0135,3300,Health Technology
CNNE,43.67,-1.79896559,-0.8,Buy,218191,4002626254,2.83104151,15.7489,22482,Finance
CNO,22.59,1.98645598,0.44,Buy,652175,3139671150,6.98297604,3.195,3300,Finance
CNS,74.56,1.33188366,0.98,Buy,50309,3564813220,30.40495868,2.4708,328,Finance
CNX,11.75,6.23869801,0.69,Strong Buy,3096602,2640461040,,-5.0229,467,Energy Minerals
COG,17.235,2.65038714,0.445,Buy,2100488,6871519200,31.50093809,0.5372,274,Energy Minerals
COHR,150.05,2.93613226,4.28,Buy,94677,3667835136,,-17.1868,4875,Electronic Technology
COKE,268.26,1.61363636,4.26,Strong Buy,6687,2514465899,25.9973018,10.2363,16900,Consumer Non-Durables
COLB,34.51,3.50929814,1.17,Buy,65190,2470393200,16.7596642,1.9907,2162,Finance
COLD,36.14,-1.65986395,-0.61,Buy,716989,8876780000,83.71298405,0.4477,12600,Finance
COLM,90.56,1.84435448,1.64,Strong Buy,100465,6000131440,47.9534056,1.8728,8900,Consumer Non-Durables
COMM,13.305,0.03759398,0.005,Buy,1421108,2641978500,,-5.5809,30000,Electronic Technology
CONE,72.79,-2.42627346,-1.81,Buy,486225,8983560000,,-0.2595,452,Finance
COOP,30.76,1.08445613,0.33,Buy,328798,2793748200,5.01350995,6.2402,9100,Finance
COR,125.81,-0.06354754,-0.08,Buy,121900,5383890000,62.84758624,2.0115,464,Finance
CORT,27.285,0.86876155,0.235,Buy,273831,3170361170,30.42402429,0.9525,206,Health Technology
COTY,7.379,1.77931034,0.129,Buy,10405293,5651598237,,-1.1262,18260,Consumer Non-Durables
CPA,75.39,1.63116743,1.21,Buy,336264,3194899880,,-10.0457,8877,Transportation
CPRI,42.665,0.64873791,0.275,Buy,881939,6433380135,,-2.6891,17006,Retail Trade
CPT,97.235,-0.88175331,-0.865,Sell,282728,9554510000,51.48795465,1.9078,1650,Finance
CR,76.43,0.84443858,0.64,Buy,140394,4441194440,198.50707177,0.4049,13000,Producer Manufacturing
CRI,94.97,3.39684268,3.12,Buy,220037,4151323236,30.24963773,3.0641,20300,Retail Trade
CRNC,108.185,-0.82049872,-0.895,Buy,590192,4041720132,,-0.5703,1500,Technology Services
CRON,7.76,2.37467018,0.18,Buy,2679465,2762337041,33.15319253,0.27535093,633,Process Industries
CROX,64.6,-0.24706609,-0.16,Buy,369628,4368087770,29.68599587,2.2103,3803,Consumer Non-Durables
CRSR,39.806,-2.79365079,-1.144,Buy,1779105,3660421644,56.21911038,0.7531,1693,Technology Services
CRUS,82,1.86335404,1.5,Buy,115638,4754860747,31.06428957,2.6855,1443,Electronic Technology
CSIQ,53,-0.30097818,-0.16,Buy,3007841,3143731515,15.39218809,3.4899,13478,Producer Manufacturing
CSL,157.755,0.94381879,1.475,Buy,91749,8413315324,25.55682747,6.1779,15000,Producer Manufacturing
CSOD,45.79,-1.31465517,-0.61,Buy,116057,2958171370,,-0.502,2000,Technology Services
CTRE,22.46,-1.62067455,-0.37,Buy,434117,2185650000,27.1011396,0.8425,52,Finance
CUBE,33.2931,-1.93490427,-0.6569,Buy,431098,6629280000,39.86613434,0.8539,3011,Finance
CUK,18.21,6.49122807,1.11,Buy,1107975,2684790000,,-10.2795,,Consumer Services
CUZ,33.685,-1.27491208,-0.435,Buy,201826,5069000000,45.76794098,0.7493,331,Finance
CVBF,19.5,2.60457774,0.495,Buy,220861,2643722060,14.68247837,1.2961,1086,Finance
CVE,5.91,6.29496403,0.35,Buy,4929710,7268766050,,-1.28721692,2361,Energy Minerals
CVET,31.72,2.9201817,0.9,Strong Buy,337945,3578840720,,-0.4476,5500,Technology Services
CVLT,56.44,0.98407586,0.55,Buy,210596,2659091526,,-0.6573,2533,Technology Services
